#file for arcs using the same infrastructure in the sense that activities (i,j) and (i_bar, j_bar) occupy the same underlying infrastructure
i,j,i_bar,j_bar
BHUM_712_B-109-1-2-arr-right,BHUM_712_B-109-1-2-dep-right,BHUM_712_B-113-1-1-arr-right,BHUM_712_B-113-1-1-dep-right
BHUM_712_B-109-1-2-arr-right,BHUM_712_B-109-1-2-dep-right,BHUM_712_B-178-1-2-arr-right,BHUM_712_B-178-1-2-dep-right
BHUM_712_B-182-1-2-arr-right,BHUM_712_B-182-1-2-dep-right,BHUM_712_B-99-1-2-arr-right,BHUM_712_B-99-1-2-dep-right
BHUM_712_B-182-1-2-arr-right,BHUM_712_B-182-1-2-dep-right,BHUM_712_B-113-1-1-arr-right,BHUM_712_B-113-1-1-dep-right
BHUM_712_B-182-1-2-arr-right,BHUM_712_B-182-1-2-dep-right,BHUM_712_B-178-1-2-arr-right,BHUM_712_B-178-1-2-dep-right
BHUM_712_B-99-1-2-arr-right,BHUM_712_B-99-1-2-dep-right,BHUM_712_B-113-1-1-arr-right,BHUM_712_B-113-1-1-dep-right
BHUM_712_B-99-1-2-arr-right,BHUM_712_B-99-1-2-dep-right,BHUM_712_B-178-1-2-arr-right,BHUM_712_B-178-1-2-dep-right
BHUM_712_B-113-1-1-arr-right,BHUM_712_B-113-1-1-dep-right,BHUM_712_B-178-1-2-arr-right,BHUM_712_B-178-1-2-dep-right
BGB_724_B-109-1-2-arr-right,BGB_724_B-109-1-2-dep-right,BGB_724_B-103-1-2-arr-right,BGB_724_B-103-1-2-dep-right
BGB_724_B-109-1-2-arr-right,BGB_724_B-109-1-2-dep-right,BGB_724_B-182-1-2-arr-right,BGB_724_B-182-1-2-dep-right
BGB_724_B-109-1-2-arr-right,BGB_724_B-109-1-2-dep-right,BGB_724_B-113-1-1-arr-right,BGB_724_B-113-1-1-dep-right
BGB_724_B-109-1-2-arr-right,BGB_724_B-109-1-2-dep-right,BGB_724_B-178-1-2-arr-right,BGB_724_B-178-1-2-dep-right
BGB_724_B-109-1-2-arr-right,BGB_724_B-109-1-2-dep-right,BGB_724_B-99-1-2-arr-right,BGB_724_B-99-1-2-dep-right
BGB_724_B-103-1-2-arr-right,BGB_724_B-103-1-2-dep-right,BGB_724_B-182-1-2-arr-right,BGB_724_B-182-1-2-dep-right
BGB_724_B-103-1-2-arr-right,BGB_724_B-103-1-2-dep-right,BGB_724_B-113-1-1-arr-right,BGB_724_B-113-1-1-dep-right
BGB_724_B-103-1-2-arr-right,BGB_724_B-103-1-2-dep-right,BGB_724_B-178-1-2-arr-right,BGB_724_B-178-1-2-dep-right
BGB_724_B-103-1-2-arr-right,BGB_724_B-103-1-2-dep-right,BGB_724_B-99-1-2-arr-right,BGB_724_B-99-1-2-dep-right
BGB_724_B-182-1-2-arr-right,BGB_724_B-182-1-2-dep-right,BGB_724_B-113-1-1-arr-right,BGB_724_B-113-1-1-dep-right
BGB_724_B-182-1-2-arr-right,BGB_724_B-182-1-2-dep-right,BGB_724_B-178-1-2-arr-right,BGB_724_B-178-1-2-dep-right
BGB_724_B-182-1-2-arr-right,BGB_724_B-182-1-2-dep-right,BGB_724_B-99-1-2-arr-right,BGB_724_B-99-1-2-dep-right
BGB_724_B-113-1-1-arr-right,BGB_724_B-113-1-1-dep-right,BGB_724_B-178-1-2-arr-right,BGB_724_B-178-1-2-dep-right
BGB_724_B-113-1-1-arr-right,BGB_724_B-113-1-1-dep-right,BGB_724_B-99-1-2-arr-right,BGB_724_B-99-1-2-dep-right
BGB_724_B-178-1-2-arr-right,BGB_724_B-178-1-2-dep-right,BGB_724_B-99-1-2-arr-right,BGB_724_B-99-1-2-dep-right
BBOS_614_B-99-1-2-arr-right,BBOS_614_B-99-1-2-dep-right,BBOS_614_B-113-1-1-arr-right,BBOS_614_B-113-1-1-dep-right
BBOS_614_B-99-1-2-arr-right,BBOS_614_B-99-1-2-dep-right,BBOS_614_B-103-1-2-arr-right,BBOS_614_B-103-1-2-dep-right
BBOS_614_B-99-1-2-arr-right,BBOS_614_B-99-1-2-dep-right,BBOS_614_B-109-1-2-arr-right,BBOS_614_B-109-1-2-dep-right
BBOS_614_B-113-1-1-arr-right,BBOS_614_B-113-1-1-dep-right,BBOS_614_B-103-1-2-arr-right,BBOS_614_B-103-1-2-dep-right
BBOS_614_B-113-1-1-arr-right,BBOS_614_B-113-1-1-dep-right,BBOS_614_B-109-1-2-arr-right,BBOS_614_B-109-1-2-dep-right
BBOS_614_B-103-1-2-arr-right,BBOS_614_B-103-1-2-dep-right,BBOS_614_B-109-1-2-arr-right,BBOS_614_B-109-1-2-dep-right
BNB_414_B-109-1-2-arr-right,BNB_414_B-109-1-2-dep-right,BNB_414_B-178-1-2-arr-right,BNB_414_B-178-1-2-dep-right
BNB_414_B-109-1-2-arr-right,BNB_414_B-109-1-2-dep-right,BNB_414_B-182-1-2-arr-right,BNB_414_B-182-1-2-dep-right
BNB_414_B-109-1-2-arr-right,BNB_414_B-109-1-2-dep-right,BNB_414_B-113-1-1-arr-right,BNB_414_B-113-1-1-dep-right
BNB_414_B-109-1-2-arr-right,BNB_414_B-109-1-2-dep-right,BNB_414_B-99-1-2-arr-right,BNB_414_B-99-1-2-dep-right
BNB_414_B-109-1-2-arr-right,BNB_414_B-109-1-2-dep-right,BNB_414_B-103-1-2-arr-right,BNB_414_B-103-1-2-dep-right
BNB_414_B-178-1-2-arr-right,BNB_414_B-178-1-2-dep-right,BNB_414_B-182-1-2-arr-right,BNB_414_B-182-1-2-dep-right
BNB_414_B-178-1-2-arr-right,BNB_414_B-178-1-2-dep-right,BNB_414_B-113-1-1-arr-right,BNB_414_B-113-1-1-dep-right
BNB_414_B-178-1-2-arr-right,BNB_414_B-178-1-2-dep-right,BNB_414_B-99-1-2-arr-right,BNB_414_B-99-1-2-dep-right
BNB_414_B-178-1-2-arr-right,BNB_414_B-178-1-2-dep-right,BNB_414_B-103-1-2-arr-right,BNB_414_B-103-1-2-dep-right
BNB_414_B-182-1-2-arr-right,BNB_414_B-182-1-2-dep-right,BNB_414_B-113-1-1-arr-right,BNB_414_B-113-1-1-dep-right
BNB_414_B-182-1-2-arr-right,BNB_414_B-182-1-2-dep-right,BNB_414_B-99-1-2-arr-right,BNB_414_B-99-1-2-dep-right
BNB_414_B-182-1-2-arr-right,BNB_414_B-182-1-2-dep-right,BNB_414_B-103-1-2-arr-right,BNB_414_B-103-1-2-dep-right
BNB_414_B-113-1-1-arr-right,BNB_414_B-113-1-1-dep-right,BNB_414_B-99-1-2-arr-right,BNB_414_B-99-1-2-dep-right
BNB_414_B-113-1-1-arr-right,BNB_414_B-113-1-1-dep-right,BNB_414_B-103-1-2-arr-right,BNB_414_B-103-1-2-dep-right
BNB_414_B-99-1-2-arr-right,BNB_414_B-99-1-2-dep-right,BNB_414_B-103-1-2-arr-right,BNB_414_B-103-1-2-dep-right
BBOS_611_B-113-1-2-arr-right,BBOS_611_B-113-1-2-dep-right,BBOS_611_B-103-1-1-arr-right,BBOS_611_B-103-1-1-dep-right
BBOS_611_B-113-1-2-arr-right,BBOS_611_B-113-1-2-dep-right,BBOS_611_B-109-1-1-arr-right,BBOS_611_B-109-1-1-dep-right
BBOS_611_B-113-1-2-arr-right,BBOS_611_B-113-1-2-dep-right,BBOS_611_B-99-1-1-arr-right,BBOS_611_B-99-1-1-dep-right
BBOS_611_B-103-1-1-arr-right,BBOS_611_B-103-1-1-dep-right,BBOS_611_B-109-1-1-arr-right,BBOS_611_B-109-1-1-dep-right
BBOS_611_B-103-1-1-arr-right,BBOS_611_B-103-1-1-dep-right,BBOS_611_B-99-1-1-arr-right,BBOS_611_B-99-1-1-dep-right
BBOS_611_B-109-1-1-arr-right,BBOS_611_B-109-1-1-dep-right,BBOS_611_B-99-1-1-arr-right,BBOS_611_B-99-1-1-dep-right
BPWA_4_B-293-1-1-arr-right,BPWA_4_B-293-1-1-dep-right,BPWA_4_B-243-1-1-arr-right,BPWA_4_B-243-1-1-dep-right
BPWA_4_B-293-1-1-arr-right,BPWA_4_B-293-1-1-dep-right,BPWA_4_B-58-1-2-arr-right,BPWA_4_B-58-1-2-dep-right
BPWA_4_B-243-1-1-arr-right,BPWA_4_B-243-1-1-dep-right,BPWA_4_B-58-1-2-arr-right,BPWA_4_B-58-1-2-dep-right
BPWA_3_B-58-1-1-arr-right,BPWA_3_B-58-1-1-dep-right,BPWA_3_B-243-1-2-arr-right,BPWA_3_B-243-1-2-dep-right
BPWA_3_B-58-1-1-arr-right,BPWA_3_B-58-1-1-dep-right,BPWA_3_B-293-1-2-arr-right,BPWA_3_B-293-1-2-dep-right
BPWA_3_B-243-1-2-arr-right,BPWA_3_B-243-1-2-dep-right,BPWA_3_B-293-1-2-arr-right,BPWA_3_B-293-1-2-dep-right
BBMW_3_B-243-1-2-arr-right,BBMW_3_B-243-1-2-dep-right,BBMW_3_B-293-1-2-arr-right,BBMW_3_B-293-1-2-dep-right
BBMW_3_B-243-1-2-arr-right,BBMW_3_B-243-1-2-dep-right,BBMW_3_B-58-1-1-arr-right,BBMW_3_B-58-1-1-dep-right
BBMW_3_B-293-1-2-arr-right,BBMW_3_B-293-1-2-dep-right,BBMW_3_B-58-1-1-arr-right,BBMW_3_B-58-1-1-dep-right
BKRW_101_B-182-1-1-arr-left,BKRW_101_B-182-1-1-dep-left,BKRW_101_B-182-1-2-arr-right,BKRW_101_B-182-1-2-dep-right
BKRW_101_B-182-1-1-arr-left,BKRW_101_B-182-1-1-dep-left,BKRW_101_B-178-1-2-arr-right,BKRW_101_B-178-1-2-dep-right
BKRW_101_B-182-1-1-arr-left,BKRW_101_B-182-1-1-dep-left,BKRW_101_B-178-1-1-arr-left,BKRW_101_B-178-1-1-dep-left
BKRW_101_B-182-1-2-arr-right,BKRW_101_B-182-1-2-dep-right,BKRW_101_B-178-1-2-arr-right,BKRW_101_B-178-1-2-dep-right
BKRW_101_B-182-1-2-arr-right,BKRW_101_B-182-1-2-dep-right,BKRW_101_B-178-1-1-arr-left,BKRW_101_B-178-1-1-dep-left
BKRW_101_B-178-1-2-arr-right,BKRW_101_B-178-1-2-dep-right,BKRW_101_B-178-1-1-arr-left,BKRW_101_B-178-1-1-dep-left
BKRW_102_B-182-1-2-arr-left,BKRW_102_B-182-1-2-dep-left,BKRW_102_B-178-1-2-arr-left,BKRW_102_B-178-1-2-dep-left
BKRW_102_B-182-1-2-arr-left,BKRW_102_B-182-1-2-dep-left,BKRW_102_B-182-1-1-arr-right,BKRW_102_B-182-1-1-dep-right
BKRW_102_B-182-1-2-arr-left,BKRW_102_B-182-1-2-dep-left,BKRW_102_B-178-1-1-arr-right,BKRW_102_B-178-1-1-dep-right
BKRW_102_B-178-1-2-arr-left,BKRW_102_B-178-1-2-dep-left,BKRW_102_B-182-1-1-arr-right,BKRW_102_B-182-1-1-dep-right
BKRW_102_B-178-1-2-arr-left,BKRW_102_B-178-1-2-dep-left,BKRW_102_B-178-1-1-arr-right,BKRW_102_B-178-1-1-dep-right
BKRW_102_B-182-1-1-arr-right,BKRW_102_B-182-1-1-dep-right,BKRW_102_B-178-1-1-arr-right,BKRW_102_B-178-1-1-dep-right
BBU_111_B-178-1-21-arr-right,BBU_111_B-178-1-21-dep-right,BBU_111_B-178-1-21-arr-right,BBU_111_B-178-1-21-dep-left
BBU_111_B-178-1-21-arr-right,BBU_111_B-178-1-21-dep-right,BBU_111_B-178-1-21-arr-left,BBU_111_B-178-1-21-dep-left
BBU_111_B-178-1-21-arr-right,BBU_111_B-178-1-21-dep-right,BBU_111_B-182-1-2-arr-right,BBU_111_B-182-1-2-dep-right
BBU_111_B-178-1-21-arr-right,BBU_111_B-178-1-21-dep-left,BBU_111_B-178-1-21-arr-left,BBU_111_B-178-1-21-dep-left
BBU_111_B-178-1-21-arr-right,BBU_111_B-178-1-21-dep-left,BBU_111_B-182-1-2-arr-right,BBU_111_B-182-1-2-dep-right
BBU_111_B-178-1-21-arr-left,BBU_111_B-178-1-21-dep-left,BBU_111_B-182-1-2-arr-right,BBU_111_B-182-1-2-dep-right
BBU_112_B-182-1-1-arr-right,BBU_112_B-182-1-1-dep-right,BBU_112_B-178-1-21-arr-left,BBU_112_B-178-1-21-dep-left
BBU_112_B-182-1-1-arr-right,BBU_112_B-182-1-1-dep-right,BBU_112_B-178-1-21-arr-left,BBU_112_B-178-1-21-dep-right
BBU_112_B-182-1-1-arr-right,BBU_112_B-182-1-1-dep-right,BBU_112_B-178-1-21-arr-right,BBU_112_B-178-1-21-dep-right
BBU_112_B-178-1-21-arr-left,BBU_112_B-178-1-21-dep-left,BBU_112_B-178-1-21-arr-left,BBU_112_B-178-1-21-dep-right
BBU_112_B-178-1-21-arr-left,BBU_112_B-178-1-21-dep-left,BBU_112_B-178-1-21-arr-right,BBU_112_B-178-1-21-dep-right
BBU_112_B-178-1-21-arr-left,BBU_112_B-178-1-21-dep-right,BBU_112_B-178-1-21-arr-right,BBU_112_B-178-1-21-dep-right
