alt_idx,sheaf_idx,s-t-tuple,weight,path
295,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_8_B-24-1-12-arr-right), (BOSB_8_B-24-1-12-arr-right, BOSB_8_B-24-1-12-dep-right), (BOSB_8_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
296,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
297,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",33,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
298,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
299,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",20,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-left), (BOSB_9_B-24-1-12-dep-left, BOSB_4_A-24-1-12-arr-left), (BOSB_4_A-24-1-12-arr-left, BOSB_4_A-24-1-12-dep-right), (BOSB_4_A-24-1-12-dep-right, BOSB_9_B-24-1-12-arr-right), (BOSB_9_B-24-1-12-arr-right, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
300,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",11,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
301,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",24,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
302,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",11,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
303,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",11,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
304,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",17,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_22_A-24-1-12-arr-right), (BOSB_22_A-24-1-12-arr-right, BOSB_22_A-24-1-12-dep-left), (BOSB_22_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
305,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",30,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_22_A-24-1-12-arr-right), (BOSB_22_A-24-1-12-arr-right, BOSB_22_A-24-1-12-dep-left), (BOSB_22_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
306,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",17,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_22_A-24-1-12-arr-right), (BOSB_22_A-24-1-12-arr-right, BOSB_22_A-24-1-12-dep-left), (BOSB_22_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
307,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",17,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_22_A-24-1-12-arr-right), (BOSB_22_A-24-1-12-arr-right, BOSB_22_A-24-1-12-dep-left), (BOSB_22_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
308,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",17,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_22_A-24-1-12-arr-right), (BOSB_22_A-24-1-12-arr-right, BOSB_22_A-24-1-12-dep-left), (BOSB_22_A-24-1-12-dep-left, BOSB_8_B-24-1-12-arr-left), (BOSB_8_B-24-1-12-arr-left, BOSB_8_B-24-1-12-dep-right), (BOSB_8_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
309,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",17,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_22_A-24-1-12-arr-right), (BOSB_22_A-24-1-12-arr-right, BOSB_22_A-24-1-12-dep-left), (BOSB_22_A-24-1-12-dep-left, BOSB_8_B-24-1-12-arr-left), (BOSB_8_B-24-1-12-arr-left, BOSB_8_B-24-1-12-dep-right), (BOSB_8_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
310,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",17,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_623_B-24-1-2-arr-right), (BWRS_623_B-24-1-2-arr-right, BWRS_623_B-24-1-2-dep-right), (BWRS_623_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
311,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",30,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
312,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",17,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
313,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",17,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_10_B-24-1-12-arr-left), (BOSB_10_B-24-1-12-arr-left, BOSB_10_B-24-1-12-dep-right), (BOSB_10_B-24-1-12-dep-right, BWRS_621_B-24-1-2-arr-right), (BWRS_621_B-24-1-2-arr-right, BWRS_621_B-24-1-2-dep-right), (BWRS_621_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
314,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",25,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_624_B-24-1-2-arr-left), (BWRS_624_B-24-1-2-arr-left, BWRS_624_B-24-1-2-dep-left), (BWRS_624_B-24-1-2-dep-left, BOKS_653_B-24-1-2-arr-right)]"
315,33,"(BOKS_653_B-24-1-2-dep-right-out, BOKS_653_B-24-1-2-arr-right-in)",22,"[(BOKS_653_B-24-1-2-dep-right, henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21), (henkel_2_S3_BI_BE_BOSB_0_S3_BI_BOSB_BE_0-24-1-21, BOKS_652_B-24-1-1-arr-right), (BOKS_652_B-24-1-1-arr-right, BOKS_652_B-24-1-1-dep-left), (BOKS_652_B-24-1-1-dep-left, BWRS_622_B-24-1-1-arr-left), (BWRS_622_B-24-1-1-arr-left, BWRS_622_B-24-1-1-dep-left), (BWRS_622_B-24-1-1-dep-left, BOSB_9_B-24-1-12-arr-left), (BOSB_9_B-24-1-12-arr-left, BOSB_9_B-24-1-12-dep-right), (BOSB_9_B-24-1-12-dep-right, BOSB_24_A-24-1-12-arr-right), (BOSB_24_A-24-1-12-arr-right, BOSB_24_A-24-1-12-dep-left), (BOSB_24_A-24-1-12-dep-left, BOSB_11_B-24-1-12-arr-right), (BOSB_11_B-24-1-12-arr-right, BOSB_11_B-24-1-12-dep-left), (BOSB_11_B-24-1-12-dep-left, BWRS_622_B-24-1-2-arr-right), (BWRS_622_B-24-1-2-arr-right, BWRS_622_B-24-1-2-dep-right), (BWRS_622_B-24-1-2-dep-right, BOKS_653_B-24-1-2-arr-right)]"
